monthly_charges,total_charges,cltv,tenure_months,contract,churn_value,churn_probability,churn_risk_tier,value_tier,service_bundle_score,risk_flag,churn_reason
43.65,526.95,2437,12,Month-to-month,1,0.6071556,High Risk,Low Value,3,0,Competitor had better devices
39.5,210.75,2863,5,Month-to-month,1,0.812669,High Risk,Low Value,2,0,Competitor offered higher download speeds
97.1,3706.95,3099,40,Month-to-month,1,0.74929,High Risk,Low Value,2,0,Competitor offered more data
80.0,412.5,3937,5,Month-to-month,1,0.85998476,High Risk,Low Value,1,1,Competitor made better offer
84.7,832.05,5686,10,Month-to-month,1,0.8798445,High Risk,High Value,2,1,Competitor had better devices
89.55,185.55,3851,2,Month-to-month,1,0.92826104,High Risk,Low Value,2,1,Competitor had better devices
90.6,1943.2,4359,23,Month-to-month,1,0.74153924,High Risk,Mid Value,2,0,Competitor offered higher download speeds
90.05,2169.8,4650,23,Month-to-month,1,0.7416111,High Risk,Mid Value,2,0,Competitor offered higher download speeds
99.05,4853.75,5157,49,Month-to-month,1,0.85204065,High Risk,High Value,3,0,Competitor offered higher download speeds
69.75,144.55,5667,2,Month-to-month,1,0.8306289,High Risk,High Value,0,0,Competitor offered more data
49.05,91.1,2960,2,Month-to-month,1,0.754105,High Risk,Low Value,1,0,Competitor offered more data
98.05,713.0,2561,7,Month-to-month,1,0.96261543,High Risk,Low Value,3,1,Competitor offered more data
114.5,4527.45,3038,41,Month-to-month,1,0.76910937,High Risk,Low Value,6,0,Competitor made better offer
80.95,171.15,3533,2,Month-to-month,1,0.8816429,High Risk,Low Value,1,1,Competitor made better offer
74.3,940.35,2995,13,Month-to-month,1,0.7880844,High Risk,Low Value,1,0,Competitor had better devices
89.7,1047.7,2202,11,Month-to-month,1,0.89033836,High Risk,Low Value,2,1,Competitor offered higher download speeds
100.45,1622.45,5508,17,Month-to-month,1,0.8344504,High Risk,High Value,3,0,Competitor offered more data
90.4,2178.6,5801,25,One year,1,0.69765955,High Risk,High Value,2,0,Competitor made better offer
56.15,168.15,2539,3,Month-to-month,1,0.6668128,High Risk,Low Value,2,0,Competitor had better devices
94.4,387.2,4249,4,Month-to-month,1,0.90910536,High Risk,Mid Value,4,1,Competitor had better devices
78.95,2839.65,3982,37,Month-to-month,1,0.70268905,High Risk,Mid Value,1,0,Competitor offered higher download speeds
44.85,893.55,5182,19,One year,1,0.6833253,High Risk,High Value,2,0,Competitor offered higher download speeds
105.65,4284.8,4687,39,Month-to-month,1,0.9202404,High Risk,Mid Value,4,0,Competitor offered higher download speeds
74.65,544.55,3331,7,Month-to-month,1,0.66733646,High Risk,Low Value,1,1,Competitor offered more data
64.7,941.0,4049,14,Month-to-month,1,0.5930927,Medium Risk,Mid Value,2,0,Competitor offered more data
104.05,1133.65,4553,11,Month-to-month,1,0.97313833,High Risk,Mid Value,4,1,Competitor offered more data
35.55,35.55,3958,1,Month-to-month,1,0.8907905,High Risk,Low Value,1,0,Don't know
95.15,196.9,2414,2,Month-to-month,1,0.9416505,High Risk,Low Value,2,1,Competitor made better offer
96.65,1162.85,5295,13,Month-to-month,1,0.9015963,High Risk,High Value,3,0,Attitude of service provider
80.4,224.05,3834,3,Month-to-month,1,0.91242576,High Risk,Low Value,1,1,Attitude of service provider
31.35,31.35,3605,1,Month-to-month,1,0.86594075,High Risk,Low Value,1,0,Attitude of service provider
89.75,1052.4,5671,12,Month-to-month,1,0.9761244,High Risk,High Value,2,1,Attitude of support person
94.4,5610.25,4990,60,One year,1,0.45201567,Medium Risk,Mid Value,3,0,Attitude of support person
19.85,19.85,3874,1,Month-to-month,1,0.8615359,High Risk,Low Value,0,0,Attitude of support person
109.9,669.45,5750,6,Month-to-month,1,0.8760887,High Risk,High Value,5,1,Attitude of service provider
101.35,1553.95,3025,15,Month-to-month,1,0.77476984,High Risk,Low Value,4,0,Attitude of service provider
60.05,1236.15,4716,21,Month-to-month,1,0.5023632,Medium Risk,Mid Value,2,0,Attitude of service provider
60.15,60.15,4611,1,Month-to-month,1,0.89127076,High Risk,Mid Value,1,0,Attitude of support person
90.45,593.45,5356,7,Month-to-month,1,0.9407934,High Risk,High Value,2,1,Competitor made better offer
94.25,4867.95,5414,53,One year,1,0.6036574,High Risk,High Value,3,0,Moved
74.9,74.9,2548,1,Month-to-month,1,0.9459317,High Risk,Low Value,0,1,Moved
80.25,80.25,2502,1,Month-to-month,1,0.93672204,High Risk,Low Value,1,1,Moved
69.0,1149.65,3368,17,Month-to-month,1,0.82749206,High Risk,Low Value,0,0,Competitor offered higher download speeds
66.35,740.8,2860,11,Month-to-month,1,0.66664195,High Risk,Low Value,2,0,Competitor offered higher download speeds
86.0,1532.45,4857,19,Month-to-month,1,0.6213741,High Risk,Mid Value,1,0,Competitor offered higher download speeds
80.3,250.05,3212,3,Month-to-month,1,0.9002779,High Risk,Low Value,1,1,Competitor offered higher download speeds
90.55,2282.55,5927,24,Month-to-month,1,0.73887336,High Risk,High Value,2,0,Don't know
75.9,143.35,2101,2,Month-to-month,1,0.9113079,High Risk,Low Value,0,1,Don't know
45.85,45.85,3706,1,Month-to-month,1,0.90013826,High Risk,Low Value,0,0,Don't know
49.95,810.2,4840,16,Month-to-month,1,0.78650755,High Risk,Mid Value,3,0,Don't know
78.3,2564.3,2777,34,Month-to-month,1,0.7949299,High Risk,Low Value,1,0,Don't know
76.95,228.4,4428,3,Month-to-month,1,0.8978916,High Risk,Mid Value,0,1,Don't know
96.15,1529.2,5913,16,Month-to-month,1,0.90892166,High Risk,High Value,2,0,Don't know
45.3,45.3,4568,1,Month-to-month,1,0.82287055,High Risk,Mid Value,0,0,Don't know
19.4,289.3,5379,15,Month-to-month,1,0.49974105,Medium Risk,High Value,0,0,Don't know
90.15,987.95,5250,11,Month-to-month,1,0.86418843,High Risk,High Value,2,1,Competitor offered higher download speeds
45.05,45.05,4094,1,Month-to-month,1,0.696927,High Risk,Mid Value,0,0,Network reliability
75.8,75.8,3940,1,Month-to-month,1,0.8741579,High Risk,Low Value,1,1,Network reliability
79.3,523.15,3830,7,Month-to-month,1,0.8829601,High Risk,Low Value,1,1,Network reliability
30.9,59.05,2860,2,Month-to-month,1,0.85715145,High Risk,Low Value,1,0,Network reliability
95.25,4424.2,3180,46,One year,1,0.4832957,Medium Risk,Low Value,3,0,Network reliability
89.6,6127.6,5651,68,Month-to-month,1,0.735024,High Risk,High Value,2,0,Network reliability
110.15,6448.05,4601,59,One year,1,0.5532961,Medium Risk,Mid Value,5,0,Network reliability
89.5,676.7,3077,7,Month-to-month,1,0.91654617,High Risk,Low Value,2,1,Network reliability
75.0,632.95,2587,8,Month-to-month,1,0.7187416,High Risk,Low Value,1,1,Network reliability
44.75,270.95,2087,6,Month-to-month,1,0.69371164,High Risk,Low Value,0,0,Network reliability
44.05,483.7,3200,11,Month-to-month,1,0.67307097,High Risk,Low Value,0,0,Network reliability
85.6,1345.55,4981,15,Month-to-month,1,0.8117809,High Risk,Mid Value,1,0,Network reliability
115.55,8127.6,4838,70,One year,1,0.5301612,Medium Risk,Mid Value,6,0,Network reliability
86.6,1281.0,2508,16,Month-to-month,1,0.8427212,High Risk,Low Value,1,0,Network reliability
85.2,1553.9,3326,18,Month-to-month,1,0.87963116,High Risk,Low Value,1,0,Don't know
97.65,3207.55,3979,34,Month-to-month,1,0.86078006,High Risk,Mid Value,2,0,Don't know
109.55,5124.55,5863,47,Month-to-month,1,0.8595413,High Risk,High Value,5,0,Don't know
89.55,3474.45,3849,39,One year,1,0.44346103,Medium Risk,Low Value,3,0,Poor expertise of online support
19.45,19.45,5687,1,Month-to-month,1,0.79047143,High Risk,High Value,0,0,Poor expertise of phone support
20.35,76.35,4133,4,Month-to-month,1,0.42610615,Medium Risk,Mid Value,0,0,Competitor had better devices
69.25,69.25,4371,1,Month-to-month,1,0.9521654,High Risk,Mid Value,0,0,Competitor offered higher download speeds
99.5,5961.1,6098,59,One year,1,0.6469955,High Risk,High Value,3,0,Competitor offered more data
25.2,25.2,5688,1,Month-to-month,1,0.9167097,High Risk,High Value,0,0,Competitor made better offer
45.0,96.45,5704,2,Month-to-month,1,0.75332016,High Risk,High Value,0,0,Competitor had better devices
20.15,20.15,4103,1,Month-to-month,1,0.83677304,High Risk,Mid Value,0,0,Competitor had better devices
105.0,7133.25,5723,66,Month-to-month,1,0.80207944,High Risk,High Value,4,0,Competitor offered higher download speeds
54.7,169.45,3335,3,Month-to-month,1,0.75736624,High Risk,Low Value,1,0,Competitor offered higher download speeds
87.25,1258.6,4786,14,Month-to-month,1,0.8549349,High Risk,Mid Value,2,0,Competitor offered higher download speeds
79.95,857.2,5640,10,Month-to-month,1,0.93793976,High Risk,High Value,1,1,Competitor offered more data
88.35,1639.3,5727,18,Month-to-month,1,0.8682396,High Risk,High Value,2,0,Competitor offered more data
94.75,889.9,2893,9,Month-to-month,1,0.9445905,High Risk,Low Value,2,1,Competitor offered more data
95.05,1290.0,2230,13,Month-to-month,1,0.9270315,High Risk,Low Value,2,0,Competitor made better offer
78.45,330.05,5048,4,Month-to-month,1,0.8281564,High Risk,Mid Value,1,1,Competitor made better offer
70.2,237.95,5094,4,Month-to-month,1,0.773898,High Risk,Mid Value,0,0,Competitor had better devices
41.05,2452.7,4324,59,Month-to-month,1,0.73769253,High Risk,Mid Value,2,0,Competitor offered higher download speeds
85.6,813.85,5146,10,Month-to-month,1,0.9480471,High Risk,High Value,1,1,Competitor offered more data
79.2,79.2,4363,1,Month-to-month,1,0.9756153,High Risk,Mid Value,1,1,Competitor made better offer
70.0,347.4,2673,5,One year,1,0.5148533,Medium Risk,Low Value,3,0,Competitor had better devices
49.95,49.95,2041,1,Month-to-month,1,0.6312628,High Risk,Low Value,0,0,Competitor had better devices
69.25,1554.0,2159,22,Month-to-month,1,0.7872131,High Risk,Low Value,0,0,Competitor offered higher download speeds
94.25,3217.55,3369,34,Month-to-month,1,0.738343,High Risk,Low Value,3,0,Competitor offered higher download speeds
73.0,3001.2,2041,41,One year,1,0.6625132,High Risk,Low Value,3,0,Competitor offered higher download speeds
100.05,6254.2,5452,64,One year,1,0.61508805,High Risk,High Value,3,0,Competitor offered more data
99.8,442.85,2268,4,Month-to-month,1,0.9218918,High Risk,Low Value,4,1,Competitor offered more data
35.0,553.0,2649,18,Month-to-month,1,0.73368704,High Risk,Low Value,1,0,Competitor offered more data
76.0,76.0,2567,1,Month-to-month,1,0.9312817,High Risk,Low Value,0,1,Competitor made better offer
93.85,170.85,4193,2,Month-to-month,1,0.96418,High Risk,Mid Value,2,1,Don't know
84.3,1308.4,4003,15,Month-to-month,1,0.7735062,High Risk,Mid Value,2,0,Competitor had better devices
84.4,732.5,5745,9,Month-to-month,1,0.8308184,High Risk,High Value,1,1,Competitor offered higher download speeds
101.1,1504.05,2055,15,Month-to-month,1,0.9476624,High Risk,Low Value,3,0,Competitor offered more data
50.45,50.45,2928,1,Month-to-month,1,0.80561703,High Risk,Low Value,0,0,Competitor made better offer
99.95,1132.75,5598,12,Month-to-month,1,0.95349306,High Risk,High Value,3,1,Competitor had better devices
91.4,193.6,5100,2,Month-to-month,1,0.95043534,High Risk,Mid Value,2,1,Competitor had better devices
75.55,349.65,4028,5,Month-to-month,1,0.73682976,High Risk,Mid Value,1,1,Competitor offered higher download speeds
80.8,332.45,5436,4,Month-to-month,1,0.83509743,High Risk,High Value,1,1,Competitor offered higher download speeds
100.0,1534.75,3794,16,Month-to-month,1,0.9017903,High Risk,Low Value,3,0,Competitor offered higher download speeds
20.55,20.55,5636,1,Month-to-month,1,0.634107,High Risk,High Value,0,0,Competitor offered more data
85.3,424.15,2264,5,Month-to-month,1,0.91715133,High Risk,Low Value,2,1,Competitor offered more data
70.4,281.0,4494,4,Month-to-month,1,0.74609375,High Risk,Mid Value,0,1,Competitor offered more data
98.8,3475.55,3066,37,Month-to-month,1,0.65669876,High Risk,Low Value,3,0,Competitor made better offer
74.4,896.75,3687,13,Month-to-month,1,0.7850227,High Risk,Low Value,0,0,Competitor made better offer
98.75,2407.3,4016,24,Month-to-month,1,0.8660026,High Risk,Mid Value,3,0,Competitor had better devices
106.0,6547.7,4334,61,One year,1,0.7120068,High Risk,Mid Value,4,0,Competitor offered higher download speeds
104.7,4346.4,3316,41,Month-to-month,1,0.8681158,High Risk,Low Value,4,0,Competitor offered more data
96.7,2082.95,4458,22,Month-to-month,1,0.885436,High Risk,Mid Value,2,0,Competitor made better offer
55.05,102.75,5855,2,Month-to-month,1,0.795097,High Risk,High Value,2,0,Competitor had better devices
88.2,1775.8,5683,19,Month-to-month,1,0.90714043,High Risk,High Value,2,0,Competitor had better devices
19.75,145.0,2247,8,One year,1,0.4680138,Medium Risk,Low Value,0,0,Competitor offered higher download speeds
75.65,1146.65,2099,15,Month-to-month,1,0.77795637,High Risk,Low Value,0,0,Competitor offered higher download speeds
74.7,74.7,3348,1,Month-to-month,1,0.9608923,High Risk,Low Value,0,1,Competitor offered higher download speeds
76.65,1313.55,3182,17,Month-to-month,1,0.5547265,Medium Risk,Low Value,1,0,Competitor offered more data
25.8,25.8,3884,1,Month-to-month,1,0.8497009,High Risk,Low Value,0,0,Competitor offered more data
42.6,72.4,4648,2,Month-to-month,1,0.83567643,High Risk,Mid Value,3,0,Competitor offered more data
68.85,1970.5,5449,29,Month-to-month,1,0.3337472,Medium Risk,High Value,4,0,Competitor made better offer
90.0,190.05,3902,2,Month-to-month,1,0.722264,High Risk,Low Value,3,1,Competitor made better offer
75.35,1025.95,4995,14,Month-to-month,1,0.6222054,High Risk,Mid Value,1,0,Attitude of service provider
100.85,819.55,3849,8,Month-to-month,1,0.8745829,High Risk,Low Value,3,1,Attitude of service provider
69.95,330.15,2969,5,Month-to-month,1,0.75900066,High Risk,Low Value,0,0,Attitude of service provider
107.5,6873.75,6144,63,One year,1,0.61808395,High Risk,High Value,4,0,Attitude of support person
45.85,45.85,5930,1,Month-to-month,1,0.6461716,High Risk,High Value,0,0,Attitude of support person
106.1,5769.75,4471,53,One year,1,0.63892823,High Risk,Mid Value,5,0,Attitude of support person
91.7,91.7,4319,1,Month-to-month,1,0.84532213,High Risk,Mid Value,3,1,Attitude of service provider
95.6,1555.65,5915,16,Month-to-month,1,0.77113366,High Risk,High Value,3,0,Attitude of service provider
74.95,74.95,2591,1,Month-to-month,1,0.95556813,High Risk,Low Value,0,1,Attitude of service provider
95.35,898.35,5353,10,Month-to-month,1,0.95848346,High Risk,High Value,2,1,Attitude of support person
45.0,127.1,4145,3,Month-to-month,1,0.73375183,High Risk,Mid Value,0,0,Competitor made better offer
99.5,6710.5,4001,66,Month-to-month,1,0.6763369,High Risk,Mid Value,4,0,Moved
98.6,1704.95,5160,17,One year,1,0.47565803,Medium Risk,High Value,4,0,Moved
59.5,415.95,4661,7,Month-to-month,1,0.47624207,Medium Risk,Mid Value,2,0,Moved
80.45,950.2,5374,12,Month-to-month,1,0.8443619,High Risk,High Value,1,1,Competitor made better offer
77.95,3384.0,5396,42,Month-to-month,1,0.6150105,High Risk,High Value,1,0,Competitor made better offer
74.7,165.4,2803,2,Month-to-month,1,0.7765338,High Risk,Low Value,1,1,Competitor made better offer
88.8,88.8,3106,1,Month-to-month,1,0.96656615,High Risk,Low Value,2,1,Competitor made better offer
90.25,2755.35,5654,30,Month-to-month,1,0.84077907,High Risk,High Value,2,0,Competitor made better offer
64.65,994.55,4780,15,Month-to-month,1,0.5769121,Medium Risk,Mid Value,2,0,Competitor made better offer
89.05,1169.35,3861,13,Month-to-month,1,0.6703227,High Risk,Low Value,3,0,Competitor made better offer
87.4,5918.8,4421,67,One year,1,0.5857749,Medium Risk,Mid Value,2,0,Competitor made better offer
94.75,2293.6,2740,23,Month-to-month,1,0.79217756,High Risk,Low Value,3,0,Competitor made better offer
86.45,3029.1,5874,35,Month-to-month,1,0.8009002,High Risk,High Value,1,0,Competitor made better offer
98.25,5508.35,4886,56,One year,1,0.6225337,High Risk,Mid Value,3,0,Competitor made better offer
75.75,655.9,5105,9,Month-to-month,1,0.80595875,High Risk,High Value,1,1,Competitor made better offer
85.35,1463.45,3209,17,Month-to-month,1,0.66941583,High Risk,Low Value,2,0,Competitor made better offer
106.1,5082.8,5898,48,One year,1,0.76968163,High Risk,High Value,4,0,Competitor made better offer
45.05,770.6,3797,17,Month-to-month,1,0.7121767,High Risk,Low Value,0,0,Extra data charges
109.8,3587.25,3410,34,Month-to-month,1,0.46664768,Medium Risk,Low Value,5,0,Extra data charges
84.65,3541.35,4871,42,Month-to-month,1,0.7852313,High Risk,Mid Value,1,0,Extra data charges
79.5,868.5,3469,11,Month-to-month,1,0.89083856,High Risk,Low Value,1,1,Extra data charges
85.8,85.8,2850,1,Month-to-month,1,0.95152086,High Risk,Low Value,1,1,Extra data charges
79.1,79.1,5001,1,Month-to-month,1,0.9748892,High Risk,Mid Value,1,1,Extra data charges
44.3,134.5,4903,3,Month-to-month,1,0.66257626,High Risk,Mid Value,0,0,Extra data charges
105.95,5341.8,5536,50,Month-to-month,1,0.75893974,High Risk,High Value,4,0,Extra data charges
69.75,324.6,3965,5,Month-to-month,1,0.7676168,High Risk,Low Value,0,0,Extra data charges
94.65,4812.75,4747,51,Month-to-month,1,0.9026194,High Risk,Mid Value,2,0,Extra data charges
96.05,4399.5,2712,46,Month-to-month,1,0.6432437,High Risk,Low Value,2,0,Extra data charges
50.15,50.15,3438,1,Month-to-month,1,0.9065494,High Risk,Low Value,1,0,Extra data charges
113.6,4594.95,4963,41,Month-to-month,1,0.7429694,High Risk,Mid Value,6,0,Extra data charges
78.9,2384.15,3249,29,Month-to-month,1,0.71168774,High Risk,Low Value,1,0,Extra data charges
60.05,1616.15,2039,26,Month-to-month,1,0.7776185,High Risk,Low Value,2,0,Don't know
34.7,34.7,4476,1,Month-to-month,1,0.91908467,High Risk,Mid Value,1,0,Don't know
85.3,264.8,4934,3,Month-to-month,1,0.9133426,High Risk,Mid Value,1,1,Don't know
102.45,6615.15,4688,66,One year,1,0.6648667,High Risk,Mid Value,4,0,Attitude of support person
104.4,2200.25,5570,21,Month-to-month,1,0.9048972,High Risk,High Value,4,0,Attitude of support person
99.75,99.75,4214,1,Month-to-month,1,0.98432666,High Risk,Mid Value,3,1,Attitude of support person
74.4,299.7,3633,4,Month-to-month,1,0.7432601,High Risk,Low Value,4,1,Attitude of support person
74.25,639.65,5393,9,Month-to-month,1,0.67080444,High Risk,High Value,1,1,Attitude of support person
59.85,59.85,4017,1,Month-to-month,1,0.8577143,High Risk,Mid Value,1,0,Attitude of support person
69.6,69.6,3438,1,Month-to-month,1,0.9630296,High Risk,Low Value,0,0,Attitude of support person
